,_,idx,dataset,name,n_nodes,frac_total,density,dbar,dcv,dmax,null_100_sim_g,null_100_sim,null_100_sim_e,null_100_comp_g,null_100_comp,null_100_comp_e,data_sim_g,data_sim,data_sim_e,data_comp_g,data_comp,data_comp_e
44,0,1,,gplus_112317819390625199896,498,1.0,0.09501183809685422,47.22088353413655,0.963433914558247,235,0.30435265596417355,0.18879832877951497,0.2706545346612599,0.07609567702040372,0.05680738529552164,0.07519915168597845,0.349694850712015,0.22695643303054636,0.31657864905088756,0.06964506045478103,0.051706691746932924,0.06985921744121171
45,0,1,,gplus_117798157258572080176,168,1.0,0.06358711149130311,10.619047619047619,1.4188875115369592,118,0.2760005987785824,0.15504004647825076,0.2729454678533644,0.03255474122439146,0.021315985267309004,0.033457397567405525,0.32061482820976495,0.17805401461956644,0.3277760418878679,0.019897029911298436,0.012520166251004812,0.02149724738334383
46,0,1,,gplus_116450966137824114154,92,1.0,0.19995222169135213,18.195652173913043,0.8792651980512245,80,0.44175344495373076,0.3255311055579687,0.4247564673496654,0.028259947956966625,0.024940155053256852,0.030416256620595678,0.4347460541903925,0.31426894838599534,0.41660761556023873,0.03488803805545887,0.02982320175669462,0.037861143403114035
47,0,1,,gplus_110809308822849680310,97,1.0,0.09965635738831616,9.56701030927835,0.9383839471258785,39,0.3005673730363666,0.1875034349234995,0.26656967518563396,0.07545698670758959,0.057062239910838704,0.07465918708516538,0.3074581430745814,0.17628823920861458,0.2717889053794542,0.07568498156599698,0.05201086455413107,0.07273966665037188
48,0,1,,gplus_108404515213153345305,417,1.0,0.06488655229662424,26.992805755395683,1.4887798709386466,385,0.3098751606466341,0.16161513448411938,0.32508872567439356,0.03574489813262163,0.020203548104013258,0.03689793338558935,0.31650735088601933,0.16225968900608048,0.33433194947027955,0.053339053173661465,0.028430824097610826,0.05426407492842238
49,0,1,,gplus_117866881767579360121,117,1.0,0.10610079575596817,12.307692307692308,1.1070559681726424,58,0.4079942927763963,0.23380869317493114,0.37272587967769577,0.04158658550241325,0.030501195075544753,0.04264992114471613,0.38948531733501734,0.20715178878665827,0.3602934481226963,0.06825839609604624,0.04322865189787335,0.0683746124753768
50,0,1,,gplus_112737356589974073749,474,0.9957983193277311,0.24142514339747193,114.19409282700423,0.6849119583107027,346,0.45798831916763966,0.35869628996969494,0.4286049917960365,0.05617178860403154,0.053242989365781576,0.05920319226615067,0.48294198780264885,0.3856521725042088,0.45706972517132105,0.04800560462514319,0.045173014794194444,0.05088588945641445
51,0,1,,facebook_0,324,0.972972972972973,0.04804494897374154,15.518518518518519,1.0018295986057724,77,0.16875776343457718,0.09815234228840249,0.14114693568303094,0.07560446878870554,0.050888688559671325,0.06925984709270683,0.4258750132177223,0.3613631920765187,0.42816849662162104,0.031144342757241598,0.019435382988891633,0.02766009971569735
52,0,1,,gplus_101848191156408080085,94,1.0,0.2299245024021963,21.382978723404257,0.7863473279947917,73,0.4844809595335892,0.362440273033241,0.4603146434741251,0.034662852373490476,0.03141650308160648,0.03714836750972454,0.5152932816154917,0.3755831856234024,0.4904847958952181,0.021940305998355347,0.020837722048439575,0.02414641656524665
53,0,1,,gplus_110232479818136355682,116,0.9666666666666667,0.15352323838080958,17.655172413793103,0.8439952352669535,62,0.40200924199766247,0.2678397919780475,0.3655246048599296,0.0683085739340026,0.05613863801151129,0.0690442004311675,0.46974910633748707,0.31701820153966015,0.436475935940616,0.055815416245191665,0.045376544058538325,0.05683256364614973
54,0,1,,gplus_115360471097759949621,511,1.0,0.2687003568550708,137.0371819960861,0.8192173318467759,510,0.4762719228685559,0.39159100154583837,0.4637441834633736,0.011410768989101124,0.01163734770658236,0.012933896080575791,0.4423072611107527,0.3615152513969873,0.4304665160228962,0.053732947748147936,0.053354511508615324,0.055900766912219145
55,0,1,,facebook_3437,532,0.9962546816479401,0.034068221400960025,18.090225563909776,0.8098881017625609,107,0.08858639111732253,0.05721967352715753,0.07458602748263024,0.061357878318758934,0.04242565238506766,0.05411332456504698,0.4488933226158351,0.39392607129991564,0.454672286129828,0.029598304798571288,0.023572905070020845,0.028305812735587764
56,0,1,,gplus_100518419853963396365,326,1.0,0.15441245870693723,50.1840490797546,0.8167533171489187,201,0.3751686619254593,0.2619202758058395,0.34367948241184804,0.07066751352416495,0.05920070233234267,0.07221354422118047,0.46222684303309236,0.3269702811130646,0.4298594615296013,0.04308960153201382,0.035698991971460425,0.0447545149429341
